,order_id,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,OD_Year,OD_Month,SD_Year,SD_Month,Sales_z,Profit_z
2976,CA-2017-139773,2017-04-12,2017-04-12,Same Day,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,7,0.3,-2.6936,2017,4,2017,4,-0.06627569281617302,-0.13382772089024697
2977,CA-2017-134607,2017-03-10,2017-08-10,Second Class,Hunter Lopez,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708,2017,3,2017,8,-0.3325786286347403,-0.09726835922847232
2978,CA-2014-109232,2014-01-13,2014-01-16,Second Class,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0.0,87.3504,2014,1,2014,1,0.5071552089403047,0.25054843639722657
2979,CA-2015-139850,2015-12-06,2015-06-17,Standard Class,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.736,4,0.2,7.2576,2015,12,2015,6,-0.3355373362098098,-0.09134844391011386
2980,CA-2015-139850,2015-12-06,2015-06-17,Standard Class,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,2,0.2,4.3296,2015,12,2015,6,-0.2993396990657923,-0.10384737097396846
2981,CA-2014-131310,2014-12-07,2014-07-18,Standard Class,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.8528,2014,12,2014,7,-0.1712360044922834,-0.06319512294989058
2982,CA-2014-131310,2014-12-07,2014-07-18,Standard Class,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.264,4,0.2,3.8016,2014,12,2014,7,-0.35073520939368097,-0.10610127585433567
2983,US-2014-112872,2014-06-12,2014-11-12,Second Class,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746,2014,6,2014,11,-0.28308927047560567,-0.10237464903509215
2984,US-2014-112872,2014-06-12,2014-11-12,Second Class,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.8038,2014,6,2014,11,0.07321677961408392,-0.8514496910029545
2985,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0.0,6.24,2016,5,2016,5,-0.3287599062764618,-0.0956923333159125
2986,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.0,9.2928,2016,5,2016,5,-0.337745135354764,-0.08266066509851658
2987,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0.0,152.118,2016,5,2016,5,1.6651426514584295,0.5270257275519084
2988,CA-2016-139010,2016-02-21,2016-02-26,Second Class,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0.0,0.7794,2016,2,2016,2,-0.3479658334313328,-0.11900232003889215
2989,CA-2016-139010,2016-02-21,2016-02-26,Second Class,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.2,6.496,2016,2,2016,2,-0.33902873950880724,-0.09459953094967384
2990,CA-2016-139010,2016-02-21,2016-02-26,Second Class,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.0,8.983,2016,2,2016,2,0.35185515135300605,-0.08398312671203506
2991,CA-2016-139010,2016-02-21,2016-02-26,Second Class,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,0.2,10.9368,2016,2,2016,2,-0.31867077762568247,-0.07564282490282774
2992,CA-2016-134376,2016-02-10,2016-06-10,Standard Class,Tim Taslimi,Corporate,United States,New York City,New York,10024,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888,2016,2,2016,6,-0.27022755685209304,-0.05151579766071498
2993,CA-2017-147291,2017-11-03,2017-03-17,Standard Class,Max Jones,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0.0,421.0824,2017,11,2017,3,1.0686999362303424,1.6751699961220625
2994,CA-2016-112893,2016-09-09,2016-09-13,Second Class,Annie Thurman,Consumer,United States,Stockton,California,95207,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,0.2,18.684,2016,9,2016,9,-0.2799829484228212,-0.0425718932945305
2995,US-2014-150532,2014-07-14,2014-07-21,Standard Class,Philip Brown,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.2,6.291,2014,7,2014,7,-0.2790844255149909,-0.0954746265945134
2996,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,24.896,4,0.2,8.4024,2014,6,2014,6,-0.32886259460878525,-0.0864615683285904
2997,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984,1,0.2,0.6474,2014,6,2014,6,-0.36241600719547384,-0.11956579625898393
2998,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968,4,0.2,28.7904,2014,6,2014,6,-0.2148272015635896,0.0005698951201348084
2999,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,206.991,3,0.7,-172.4925,2014,6,2014,6,-0.03669022157067036,-0.8586583447368109
3000,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.416,2,0.2,3.8864,2014,6,2014,6,-0.2975426532501318,-0.1057392850705191
3001,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.006,2,0.7,-7.2048,2014,6,2014,6,-0.3543581821184678,-0.15308494758780875
3002,CA-2015-130610,2015-05-07,2015-10-07,Standard Class,Victor Preis,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,19.0,5,0.0,8.93,2015,5,2015,10,-0.33832275722408345,-0.08420937095192041
3003,CA-2017-104381,2017-12-16,2017-12-23,Standard Class,Ross DeVincentis,Home Office,United States,Rochester,New York,14609,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376,4,0.2,10.43,2017,12,2017,12,-0.31525639057592764,-0.07780623208724081
3004,CA-2016-131499,2016-08-09,2016-10-09,First Class,Michael Grace,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,0.0,62.244,2016,8,2016,10,-0.03590561853151151,0.14337525933576523
3005,CA-2014-148761,2014-05-17,2014-05-21,Standard Class,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0.0,45.84,2014,5,2014,5,-0.22170731982926103,0.07335053271162907
3006,CA-2017-116519,2017-10-13,2017-10-15,First Class,Craig Reiter,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.9,5,0.0,253.372,2017,10,2017,10,1.0831083928594771,0.9592546759547542
3007,CA-2014-130729,2014-10-24,2014-10-29,Standard Class,Allen Armold,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272,3,0.2,11.1384,2014,10,2014,10,-0.31381875392339925,-0.07478224303941479
3008,CA-2016-124772,2016-05-12,2016-06-12,First Class,James Galang,Consumer,United States,Murray,Kentucky,42071,South,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098,2016,5,2016,6,-0.06103216984690665,0.19701563423295917
3009,CA-2016-115525,2016-07-25,2016-07-29,Standard Class,Rick Reed,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,0.2,27.4365,2016,7,2016,7,0.022498370477452952,-0.005209578019125015
3010,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.03,5,0.7,-9.223,2017,4,2017,4,-0.34950615841618465,-0.16170015749227298
3011,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985,5,0.7,-3399.98,2017,4,2017,4,3.7226558175521225,-14.636025442415223
3012,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,21.594,2,0.7,-15.8356,2017,4,2017,4,-0.3341606707545985,-0.18992775486332655
3013,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,8.964,6,0.7,-6.5736,2017,4,2017,4,-0.3544255713365551,-0.15039050675355156
3014,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576,2017,4,2017,4,-0.3355373362098098,-0.09134844391011386
3015,US-2015-138919,2015-09-17,2015-09-21,Standard Class,Lindsay Shagiari,Home Office,United States,New York City,New York,10035,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266,2015,9,2015,9,0.1834944214983182,-0.5631470829929823
3016,US-2016-160528,2016-08-23,2016-08-30,Standard Class,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296,8,0.2,-172.7328,2016,8,2016,8,0.7981418526411223,-0.8596841275829326
3017,US-2016-160528,2016-08-23,2016-08-30,Standard Class,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,2016,8,2016,8,-0.33253370248934877,-0.1657580400287826
3018,US-2016-160528,2016-08-23,2016-08-30,Standard Class,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4,7,0.2,-33.32,2016,8,2016,8,0.7004339044353557,-0.26456444897372927
3019,CA-2015-123568,2015-08-11,2015-11-14,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5.04,3,0.0,0.2016,2015,8,2015,11,-0.3607216497121369,-0.12146880912956673
3020,CA-2015-123568,2015-08-11,2015-11-14,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,92.94,3,0.0,41.823,2015,8,2015,11,-0.21968564328664306,0.05620292683201708
3021,CA-2015-123568,2015-08-11,2015-11-14,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3,0.0,22.0077,2015,8,2015,11,-0.26180390459118474,-0.028383818198173438
3022,CA-2015-123568,2015-08-11,2015-11-14,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5,0.2,28.65,2015,8,2015,11,-0.22170731982926103,-2.943867759921618e-05
3023,CA-2017-124674,2017-11-17,2017-11-23,Standard Class,Joy Bell-,Consumer,United States,Brownsville,Texas,78521,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328,2,0.32,-14.4588,2017,11,2017,11,0.15704062348764236,-0.18405052713739933
3024,CA-2015-164441,2015-08-11,2015-11-13,Standard Class,Amy Cox,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,52.272,11,0.2,17.6418,2015,8,2015,11,-0.28493766045742785,-0.04702079417770989
3025,CA-2015-164441,2015-08-11,2015-11-13,Standard Class,Amy Cox,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073,2015,8,2015,11,-0.3400235327281907,-0.08786769762327402
3026,CA-2017-169054,2017-04-22,2017-04-26,Standard Class,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0.0,2017,4,2017,4,0.039300748853878124,-0.12232939099297967
3027,CA-2014-106719,2014-08-24,2014-08-24,Same Day,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288,2,0.2,2.6936,2014,8,2014,8,-0.35551021684672157,-0.11083106109571234
3028,CA-2017-116855,2017-12-17,2017-12-21,Standard Class,Arianne Irving,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9,5,0.0,80.784,2017,12,2017,12,0.44130631583788976,0.22251805570320515
3029,US-2016-164189,2016-03-24,2016-03-28,Standard Class,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.168,4,0.2,25.198,2016,3,2016,3,0.2780767935889895,-0.01476519558484854
3030,CA-2015-168480,2015-09-21,2015-09-27,Standard Class,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32,4,0.0,31.0912,2015,9,2015,9,-0.05702090686552173,0.010391456386704693
3031,CA-2015-168480,2015-09-21,2015-09-27,Standard Class,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0.0,7.5371,2015,9,2015,9,-0.3271072659281312,-0.0901553257016619
3032,US-2016-114293,2016-11-21,2016-11-26,Standard Class,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196,2016,11,2016,11,-0.055711630628397686,-0.17439117872206797
3033,CA-2017-134173,2017-09-16,2017-09-21,Standard Class,Adam Bellavance,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,4,0.2,7.2576,2017,9,2017,9,-0.3355373362098098,-0.09134844391011386
3034,US-2015-123960,2015-11-06,2015-06-16,Standard Class,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,53.7,6,0.0,10.203,2015,11,2015,6,-0.2826464270424608,-0.078775240435429
3035,US-2015-123960,2015-11-06,2015-06-16,Standard Class,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",36.26,7,0.0,16.6796,2015,11,2015,6,-0.310628997600602,-0.0511281943214397
3036,US-2015-123960,2015-11-06,2015-06-16,Standard Class,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764,2015,11,2015,6,-0.2784747135418204,-0.05503667028444014
3037,US-2015-123960,2015-11-06,2015-06-16,Standard Class,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,0.0,15.552,2015,11,2015,6,-0.3168223876438603,-0.05594164724398152
3038,US-2015-123960,2015-11-06,2015-06-16,Standard Class,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,29.16,2,0.0,10.7892,2015,11,2015,6,-0.32202098446773514,-0.0762728937671122
3039,CA-2017-101749,2017-03-10,2017-08-10,Standard Class,Aaron Smayling,Corporate,United States,Pasadena,California,91104,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233,2017,3,2017,8,-0.0939758704604247,-0.14974891223931067
3040,US-2016-147991,2016-05-05,2016-09-05,Standard Class,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344,2016,5,2016,9,-0.3419810290631065,-0.10805466008398726
3041,CA-2017-149559,2017-11-09,2017-12-09,Same Day,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0.0,6.2208,2017,11,2017,12,-0.3480139685871094,-0.0957742934933804
3042,CA-2017-149559,2017-11-09,2017-12-09,Same Day,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22.18,2,0.0,10.8682,2017,11,2017,12,-0.33322043071176183,-0.07593566178690574
3043,CA-2017-149559,2017-11-09,2017-12-09,Same Day,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272,8,0.2,256.784,2017,11,2017,12,2.927281735035617,0.9738196824922787
3044,CA-2015-135174,2015-04-30,2015-02-05,Second Class,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,5,0.4,-255.7425,2015,4,2015,2,1.2725523209443244,-1.214032551726529
3045,CA-2017-125290,2017-06-11,2017-10-11,Second Class,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,13.9,5,0.0,3.614,2017,6,2017,10,-0.3465057337061087,-0.10690209508834493
3046,CA-2017-125290,2017-06-11,2017-10-11,Second Class,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,1,0.0,12.1348,2017,6,2017,10,-0.3264815089030352,-0.07052885132957029
3047,CA-2014-137351,2014-09-30,2014-04-10,Standard Class,Doug Bickford,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,43.176,7,0.2,13.4925,2014,9,2014,4,-0.29953223968889875,-0.06473315690518662
3048,CA-2017-121419,2017-02-04,2017-04-04,First Class,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0.0,70.006,2017,2,2017,4,0.29192688241111536,0.1765093685808606
3049,CA-2017-121419,2017-02-04,2017-04-04,First Class,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6,2017,2,2017,4,0.20881351343681978,0.43090180691533814
3050,US-2017-148054,2017-06-10,2017-11-10,Standard Class,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2,0.0,2.9372,2017,6,2017,11,-0.30148331800304434,-0.10979119134408837
3051,US-2017-148054,2017-06-10,2017-11-10,Standard Class,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84,4,0.0,66.0736,2017,6,2017,11,-0.003237892811112689,0.15972289973321654
3052,US-2017-148054,2017-06-10,2017-11-10,Standard Class,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112,2017,6,2017,11,-0.30793342887711134,-0.04459016266467751
3053,CA-2016-128517,2016-09-04,2016-04-14,Second Class,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9,2,0.0,134.654,2016,9,2016,4,0.46216488334109135,0.4524761161300653
3054,CA-2016-128517,2016-09-04,2016-04-14,Second Class,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,5.28,2,0.0,2.4288,2016,9,2016,4,-0.36033656846592393,-0.11196142854329046
3055,US-2015-100377,2015-08-28,2015-01-09,Standard Class,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,5,0.2,874.9875,2015,8,2015,1,4.1237420030608005,3.6127815872462508
3056,CA-2017-131492,2017-10-19,2017-10-24,Second Class,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96,2,0.0,4.3008,2017,10,2017,10,-0.3544319893573253,-0.10397031124017031
3057,CA-2017-131492,2017-10-19,2017-10-24,Second Class,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5,10,0.0,15.12,2017,10,2017,10,-0.3182664423171589,-0.05778575123700925
3058,CA-2017-131492,2017-10-19,2017-10-24,Second Class,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,2,0.0,10.3904,2017,10,2017,10,-0.3197746771981596,-0.07797527495326835
3059,CA-2017-131492,2017-10-19,2017-10-24,Second Class,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,2,0.2,-3.3506,2017,10,2017,10,-0.32970977335045376,-0.13663229571297666
3060,CA-2016-144554,2016-07-11,2016-12-11,Standard Class,Denise Monton,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.976,3,0.2,22.4955,2016,7,2016,12,-0.17630624090075395,-0.02630151743937963
3061,CA-2017-127621,2017-03-03,2017-07-03,Standard Class,Richard Eichhorn,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,8,0.2,9.744,2017,3,2017,7,-0.3256792563067582,-0.08073460092802096
3062,CA-2015-145184,2015-11-27,2015-11-29,First Class,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,83.97,3,0.0,23.5116,2015,11,2015,11,-0.23407805486385214,-0.021964031172445657
3063,CA-2015-145184,2015-11-27,2015-11-29,First Class,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,3,0.0,7.3479,2015,11,2015,11,-0.2003834458202188,-0.09096297495046016
3064,CA-2017-106859,2017-03-13,2017-03-18,Second Class,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,8,0.0,25.424,2017,3,2017,3,-0.2231192843987085,-0.013800455995903483
3065,CA-2017-106859,2017-03-13,2017-03-18,Second Class,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,8,0.2,49.2576,2017,3,2017,3,-0.1429967131033336,0.08793944430091506
3066,CA-2017-106859,2017-03-13,2017-03-18,Second Class,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5,0.0,88.1295,2017,3,2017,3,-0.023919964743133366,0.25387422672354115
